"gender","term","RR","lower","upper","p","AIC"
"Men","(Intercept)",2.75576257876874e-05,1.35638369829326e-05,5.48103276371623e-05,6.38100169261564e-191,6566.9662907525
"Men","caseTRUE",9.76064174509572,7.41499677119835,13.1362518434245,3.34766657263199e-55,6566.9662907525
"Men","age_start",1.04667348845822,1.03822673981899,1.05537464565597,9.70663134299584e-28,6566.9662907525
"Women","(Intercept)",0.000209191442668138,9.61908225119795e-05,0.00044204427212045,3.74100544133759e-105,6158.92725172424
"Women","caseTRUE",7.5674962401011,5.82013496941092,10.0270717733995,2.18427980009933e-48,6158.92725172424
"Women","age_start",1.01993960181276,1.01109225856896,1.02914360711771,1.2228526504371e-05,6158.92725172424
